"","Id","Body","Tag"
"579",12902264,"<p>For geometric queries like you are asking(closest point) KD Tree is excellent data structure. Besides not very tough to implement. I have a Java implementation. Not sure how efficient it would be for you. It was my assignment. <code>Point2D</code> and other utility classes are implemented <a href=""http://algs4.cs.princeton.edu/code/index.php"" rel=""nofollow"">here</a>. You can view their source code there. <code>RectHV</code> is another utility class needed. It is written by me.</p>

<pre><code>public class RectHV {
    private final double xmin, ymin;   // minimum x- and y-coordinates
    private final double xmax, ymax;   // maximum x- and y-coordinates

    // construct the axis-aligned rectangle [xmin, xmax] x [ymin, ymax]
    public RectHV(double xmin, double ymin, double xmax, double ymax) {
        if (xmax &lt; xmin || ymax &lt; ymin) {
            throw new IllegalArgumentException(""Invalid rectangle"");
        }
        this.xmin = xmin;
        this.ymin = ymin;
        this.xmax = xmax;
        this.ymax = ymax;
    }

    // accessor methods for 4 coordinates
    public double xmin() { return xmin; }
    public double ymin() { return ymin; }
    public double xmax() { return xmax; }
    public double ymax() { return ymax; }

    // width and height of rectangle
    public double width()  { return xmax - xmin; }
    public double height() { return ymax - ymin; }

    // does this axis-aligned rectangle intersect that one?
    public boolean intersects(RectHV that) {
        return this.xmax &gt;= that.xmin &amp;&amp; this.ymax &gt;= that.ymin
            &amp;&amp; that.xmax &gt;= this.xmin &amp;&amp; that.ymax &gt;= this.ymin;
    }

    // draw this axis-aligned rectangle
    public void draw() {
        StdDraw.line(xmin, ymin, xmax, ymin);
        StdDraw.line(xmax, ymin, xmax, ymax);
        StdDraw.line(xmax, ymax, xmin, ymax);
        StdDraw.line(xmin, ymax, xmin, ymin);
    }

    // distance from p to closest point on this axis-aligned rectangle
    public double distanceTo(Point2D p) {
        return Math.sqrt(this.distanceSquaredTo(p));
    }

    // distance squared from p to closest point on this axis-aligned rectangle
    public double distanceSquaredTo(Point2D p) {
        double dx = 0.0, dy = 0.0;
        if      (p.x() &lt; xmin) dx = p.x() - xmin;
        else if (p.x() &gt; xmax) dx = p.x() - xmax;
        if      (p.y() &lt; ymin) dy = p.y() - ymin;
        else if (p.y() &gt; ymax) dy = p.y() - ymax;
        return dx*dx + dy*dy;
    }

    // does this axis-aligned rectangle contain p?
    public boolean contains(Point2D p) {
        return (p.x() &gt;= xmin) &amp;&amp; (p.x() &lt;= xmax)
            &amp;&amp; (p.y() &gt;= ymin) &amp;&amp; (p.y() &lt;= ymax);
    }

    // are the two axis-aligned rectangles equal?
    public boolean equals(Object y) {
        if (y == this) return true;
        if (y == null) return false;
        if (y.getClass() != this.getClass()) return false;
        RectHV that = (RectHV) y;
        if (this.xmin != that.xmin) return false;
        if (this.ymin != that.ymin) return false;
        if (this.xmax != that.xmax) return false;
        if (this.ymax != that.ymax) return false;
        return true;
    }

    // return a string representation of this axis-aligned rectangle
    public String toString() {
        return ""["" + xmin + "", "" + xmax + ""] x ["" + ymin + "", "" + ymax + ""]"";
    }

}
</code></pre>

<p>Here is KD tree:</p>

<pre><code>public class KdTree {

    private static class Node {
        private Point2D p;      // the point
        private RectHV rect;    // the axis-aligned rectangle corresponding to this node
        private Node lb;        // the left/bottom subtree
        private Node rt;        // the right/top subtree

        Node() {
            p = null;
            rect = null;
            lb = null;
            rt = null;
        }
    }

    private Node tree;
    private Point2D nearestPoint, infinitePoint;
    private int sz;
    private double nearestDist;


    // construct an empty set of points
    public KdTree() {
        tree = new Node();
        sz = 0;
        infinitePoint = new Point2D(Double.POSITIVE_INFINITY, Double.POSITIVE_INFINITY);
    }



    // is the set empty?
    public boolean isEmpty() {
        return (sz == 0);
    }



    // number of points in the set
    public int size() {
        return sz;
    }



    ////////////////////////////////////////////////
    // private function for inserting any element //
    ////////////////////////////////////////////////
    private void privateInsert( Node nd, Point2D p, int lv, double xmin, double ymin, double xmax, double ymax) {
        if(nd.p == null) {
          nd.p = p;
          nd.rect = new RectHV(xmin, ymin, xmax, ymax);
          nd.lb = new Node();
          nd.rt = new Node();
          sz = sz + 1;
        }
        else if( lv % 2 == 0 ) {
            double X = nd.p.x();
            double x = p.x();
            if( x &lt;= X ) {
                xmax = X;
                privateInsert(nd.lb, p, lv+1, xmin, ymin, xmax, ymax);
            }
            else {
                xmin = X;
                privateInsert(nd.rt, p, lv+1, xmin, ymin, xmax, ymax);
            }
        }
        else {
            double Y = nd.p.y();
            double y = p.y();
            if( y &lt;= Y ) {
                ymax = Y;
                privateInsert(nd.lb, p, lv+1, xmin, ymin, xmax, ymax);
            }
            else {
                ymin = Y;
                privateInsert(nd.rt, p, lv+1, xmin, ymin, xmax, ymax);
            }
        }
    }



    ////////////////////////////////////////////////
    // private function for searching any element //
    ////////////////////////////////////////////////
    private Node privateSearch( Node nd, Point2D p, int lv ) {
        if( nd.p == null ) return nd;
        else if( p.equals( nd.p ) == true ) return nd;
        if(lv % 2 == 0) {
            double X = nd.p.x();
            double x = p.x();
            if( x &lt;= X ) {
                return privateSearch( nd.lb, p, lv+1 );
            }
            else {
                return privateSearch( nd.rt, p, lv+1);
            }
        }
        else {
            double Y = nd.p.y();
            double y = p.y();
            if( y &lt;= Y ) {
                return privateSearch(nd.lb, p, lv+1);
            }
            else {
                return privateSearch(nd.rt, p, lv+1);
            }
        }
    }


    /////////////////////////////////////////////////
    // private function for drawing all the points //
    /////////////////////////////////////////////////
    private void privateDraw (Node nd) {
        if(nd.p == null) return;
        StdDraw.setPenColor(StdDraw.BLACK);
        StdDraw.setPenRadius(.01);
        double x = nd.p.x();
        double y = nd.p.y();
        StdDraw.point( x, y );
        privateDraw( nd.lb );
        privateDraw( nd.rt );
    }



    //////////////////////////////////////////
    // private function for range searching //
    //////////////////////////////////////////
    private void privateRange(Node nd, RectHV rect, Queue&lt;Point2D&gt; que){
        if(nd.p == null) return;
        if( rect.contains( nd.p ) == true ) que.enqueue( nd.p );
        if( nd.rect.intersects(rect) == true ) {
            privateRange(nd.lb, rect, que);
            privateRange(nd.rt, rect, que);
            return;
        }
        else return;
    }




    //////////////////////////////////////////////////////
    // private function for searching nearest neighbour //
    //////////////////////////////////////////////////////
    private void privateNearest( Node nd, Point2D p ) {
        if(nd.p == null) return;
        double d = p.distanceSquaredTo(nd.p);
        if(d &lt; nearestDist) {
            nearestDist = d;
            nearestPoint = nd.p;
        }
        if(nd.lb.p != null &amp;&amp; ( nd.lb.rect.distanceSquaredTo(p) &lt; nearestDist) ) privateNearest(nd.lb, p);
        if(nd.rt.p != null &amp;&amp; ( nd.rt.rect.distanceSquaredTo(p) &lt; nearestDist) ) privateNearest(nd.rt, p);
    }



    // add the point p to the set (if it is not already in the set)
    public void insert(Point2D p) {
        if( contains( p ) == true ) {
            return;
        }
        else {
            privateInsert(tree, p, 0, 0.00, 0.00, 1.00, 1.00);
        }
    }



    // does the set contain the point p?
    public boolean contains(Point2D p) {
        Node nd = privateSearch(tree, p, 0);
        if(nd.p == null) return false;
        else return true;
    }



    // draw all of the points to standard draw
    public void draw() {
        privateDraw(tree);
    }



    // all points in the set that are inside the rectangle
    public Iterable&lt;Point2D&gt; range( RectHV rect ) {
        Queue&lt;Point2D&gt; que = new Queue&lt;Point2D&gt;();
        privateRange(tree, rect, que);
        return que;
    }



    // a nearest neighbor in the set to p; null if set is empty
    public Point2D nearest(Point2D p) {
        nearestPoint = infinitePoint;
        nearestDist = Double.POSITIVE_INFINITY;
        privateNearest(tree, p);
        return nearestPoint;
        //return p;
    }
}
</code></pre>
","java"
"580",11797663,"<p>you need older version of ffnet (0.6.5 i guess), then you use:</p>

<pre><code>exportnet(net, ""filename.java"", lang=""java"")
</code></pre>
","java"
"581",32998167,"<p>Per <a href=""https://stackoverflow.com/questions/30061490/whats-the-difference-between-jython-standalone-2-7-0-jar-and-jython-2-7-0-jar"">this question</a>, using <code>jython-standalone.jar</code> rather than <code>jython.jar</code> returns a non-null engine:</p>

<pre><code>andrew@asimov:~$ export CLASSPATH=jython-standalone-2.7.0.jar:.
andrew@asimov:~$ java Engines | tail -11
Engine name: jython
    Version: 2.7.0
    Language: python
    Engine supports the following extensions:
            py
    Engine has the following short names:
            python
            jython
=========================
python engine is null: false
javascript engine is null: false
andrew@asimov:~$
</code></pre>

<p>(In my pom.xml, I used <code>&lt;artifactId&gt;jython-standalone&lt;/artifactId&gt;</code>)</p>

<p>Curious, but at least I can move on. Thanks for reading!</p>
","java"
"582",15319561,"<p>Isn't a perfectly balanced binary search tree (BST) a median heap?  It is true that even red-black BSTs aren't always perfectly balanced, but it might be close enough for your purposes. And log(n) performance is guaranteed!</p>

<p><a href=""http://en.wikipedia.org/wiki/AVL_tree"" rel=""nofollow"">AVL trees</a> are more tighly balanced than red-black BSTs so they come even closer to being a true median heap.</p>
","java"
"583",31841151,"<p>Ran into this today as well: The problem is that the testrig expects the generated java source code. But since you're on Python you don't have it unless you explicitly run <code>antlr4</code> twice: Once for target language Python2 (or 3) and once for <code>-Dlanguage=java</code>.</p>

<p>See <a href=""http://stackoverflow.com/a/23316075/923794"">this answer</a> which suggests to run the <code>language=java</code> target first. Then the comment on <a href=""http://stackoverflow.com/questions/23315302/antlr4-cant-load-hello-as-lexer-or-parser"">the question itself</a> to compile the java files.</p>

<p>And for completeness and before it's forgotten: Ensure your <code>$CLASSPATH</code> env variable is set up so that it includes both a dot <code>'.'</code> and the path to the <code>antlr*.jar</code> file. <a href=""http://stackoverflow.com/questions/23315302/antlr4-cant-load-hello-as-lexer-or-parser"">For example on unix</a>:</p>

<pre><code>export CLASSPATH="".:/&lt;Mydirectory&gt;/antlr-4.2.2-complete.jar:$CLASSPATH""
</code></pre>

<p>Here's a step by step of what I guess you have to do once the <code>$CLASSPATH</code> is set correctly:</p>

<p>Compile for java:</p>

<pre><code>&gt; antlr4 -Dlanguage=java HelloWorld.g4
# or:  java org.antlr.v4.Tool -Dlanguage=java HelloWorld.g4
</code></pre>

<p>Note that I have the <code>options { language=Python3 }</code> in my grammar file and the <code>-D</code> override did not work as expected. So I removed the option block and specify the language target on the command line now.</p>

<p>Then compile the <code>*.java</code> files into <code>*.class</code> files:</p>

<pre><code>&gt; javac -g *.java
</code></pre>

<p>Then run the testrig:</p>

<pre><code>&gt; grun HelloWorld message
# or: java org.antlr.v4.gui.TestRig HelloWorld message -gui &lt; input.txt
</code></pre>
","java"
"584",9944568,"<p>I gather your confusion is over the definition of the free energy function in the reference python code. If this isn't what your asking I apologize.</p>

<p>First off, this is <em>not</em> an approximation. It looks like they're assuming the hidden units are binary valued. Remember, the free energy is just the (log of) the energy with hidden variables marginalized out. So, the inner sum in the free energy equation you listed above is just a sum over the values the i^th hidden unit can take on which, in this case, are {0,1}. Since exp(0) = 1 that inner sum just becomes 1+exp(...). See the ""RBMs With Binary Units"" section in the <a href=""http://deeplearning.net/tutorial/rbm.html?goback=.gmr_70219.gde_70219_member_104223473#equation-free_energy_grad"" rel=""nofollow"">link you provided</a>.</p>

<p>I'm not familiar with the apache commons math library in java so I can't be a huge amount of help there, but the implementation should be a straightforward translation from that python function.</p>
","java"
"585",12772001,"<p>You can look up the definitions of <em>all</em> Java methods in the <a href=""http://docs.oracle.com/javase/6/docs/api/"" rel=""nofollow"">API reference</a>.</p>

<p><a href=""http://docs.oracle.com/javase/6/docs/api/java/util/Vector.html#add%28int,%32E%29"" rel=""nofollow""><code>Vector.add(int index, E element)</code></a></p>

<blockquote>
  <p>Inserts the specified element at the specified position in this Vector.</p>
</blockquote>

<p><a href=""http://docs.oracle.com/javase/6/docs/api/java/util/Vector.html#set%28int,%32E%29"" rel=""nofollow""><code>Vector.set(int index, E element)</code></a></p>

<blockquote>
  <p>Replaces the element at the specified position in this Vector with the specified element.</p>
</blockquote>

<p>The equivalent Python code would be</p>

<pre><code>if len(pv) - 2 &lt; j:
     pv.insert(j+1, localpv[j])
else:
     pv[j+1] = localpv[j]
</code></pre>
","java"
"586",29106586,"<p>Add <code>#!/bin/bash</code> or <code>#!/usr/bin/env bash</code> as the very first line of the script that you're executing.</p>
","java"
"587",4121790,"<p>I wrote a C version of the naive Fibonacci function and compiled it to assembler in gcc (4.3.2 Linux).  I then compiled it with gcc -O3.  </p>

<p>The unoptimised version was 34 lines long and looked like a straight translation of the C code.  </p>

<p>The optimised version was 190 lines long and (it was difficult to tell but) it appeared to inline at least the calls for values up to about 5.</p>
","java"
"588",20534779,"<p>You could use Rscript from a shell. How to run multiple simultaneous commands is shell-specific. For instance, this would work on the bash shell:</p>

<pre><code>Rscript file1.R &amp;
Rscript file2.R &amp;
</code></pre>
","java"
"589",918359,"<p>There's a number of issues here which I'd like to bring together.</p>

<p>First if it's a program that you are only going to run once, does it matter it takes an extra few seconds?</p>

<p>Secondly, this is just one microbenchmarks. Microbenchmarks are pointless for comparing performance.</p>

<p>Startup has a number of issues.</p>

<p>The Java runtime is much bigger than Python so takes longer to load from disk and takes up more memory which may be important if you are swapping.</p>

<p>If you haven't set <code>-Xms</code> you may be running the GC only to resize the heap. Might as well have the heap properly sized at the start.</p>

<p>It is true that Java starts off interpreting and then compiles. Around 1,500 iterations for Sun client [C1] Hotspot and 10,000 for server [C2]. Server Hotspot will give you better performance eventually, but take more memory. We may see client Hotspot use server for very frequently executed code for best of both worlds. However, this should not usually be a question of seconds.</p>

<p><strong>Most importantly you may be creating two objects per iteration. For most code, you wouldn't be creating these tiny objects for such a proportion of the execution. TreeSet may be better on number of objects score, with 6u14 and Harmony getting even better.</strong></p>

<p>Python may possibly be winning by storing small integer objects in references instead of actually have an object. That is undoubtably a good optimisation.</p>

<p>A problem with a lot of benchmarks is you are mixing a lot of different code up in one method. You wouldn't write code you cared about like that, would you? So why are you attempting to performance test which is unlike code you would actually like to run fast?</p>

<p>Better data structure: Something like <code>BitSet</code> would seem to make sense (although that has ynchronisation on it, which may or may not impact performance).</p>
","java"
