incidntnum,category,descript,dayofweek,date,time,pddistrict,resolution,address,x,y,location,pdid
70259776,ASSAULT,BATTERY,Monday,03/12/2007,17:30:00,TARAVAL,"ARREST, BOOKED",1900 Block of 48TH AV,-122.507419382826,37.7500507338725,"(37.7500507338725, -122.507419382826)",7025977604134
170862954,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Friday,10/20/2017,21:00:00,BAYVIEW,NONE,1700 Block of QUINT ST,-122.3988273572932,37.735074881559356,"(37.735074881559356, -122.3988273572932)",17086295405083
40266961,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,03/06/2004,16:14:00,SOUTHERN,"ARREST, BOOKED",700 Block of MARKET ST,-122.405294845215,37.7863072236365,"(37.7863072236365, -122.405294845215)",4026696106362
80345876,RUNAWAY,RUNAWAY,Wednesday,04/02/2008,20:00:00,SOUTHERN,LOCATED,0 Block of MOSS ST,-122.407999186749,37.7778241673064,"(37.7778241673064, -122.407999186749)",8034587629100
80186692,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,02/21/2008,18:23:00,TENDERLOIN,NONE,100 Block of GOLDEN GATE AV,-122.413047972078,37.7819119628298,"(37.7819119628298, -122.413047972078)",8018669264020
100004734,ASSAULT,BATTERY,Saturday,01/02/2010,15:07:00,TENDERLOIN,NONE,500 Block of JONES ST,-122.412999075009,37.786277459166,"(37.786277459166, -122.412999075009)",10000473404134
101030899,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Saturday,11/06/2010,02:46:00,MISSION,NONE,2500 Block of MARKET ST,-122.436798145911,37.7620750109752,"(37.7620750109752, -122.436798145911)",10103089907055
90928973,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,09/05/2009,23:30:00,RICHMOND,NONE,3800 Block of JACKSON ST,-122.458440893306,37.7893742101978,"(37.7893742101978, -122.458440893306)",9092897306242
30434190,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Sunday,03/30/2003,20:00:00,BAYVIEW,NONE,22ND ST / RHODE ISLAND ST,-122.401835536458,37.7571204982196,"(37.7571204982196, -122.401835536458)",3043419007046
160743637,NON-CRIMINAL,"AIDED CASE, DOG BITE",Tuesday,09/13/2016,13:30:00,SOUTHERN,NONE,STEVENSON ST / 6TH ST,-122.40969635555847,37.78175405887116,"(37.78175405887116, -122.40969635555847)",16074363764010
150355844,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,04/23/2015,23:30:00,PARK,"ARREST, BOOKED",WALLER ST / ASHBURY ST,-122.446746271794,37.7690753300241,"(37.7690753300241, -122.446746271794)",15035584465016
170995000,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Friday,12/08/2017,00:55:00,BAYVIEW,NONE,QUESADA AV / 3RD ST,-122.39124562301932,37.733225203280426,"(37.733225203280426, -122.39124562301932)",17099500012027
90011841,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,01/04/2009,13:10:00,NORTHERN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1100 Block of TURK ST,-122.428840433603,37.7809727343437,"(37.7809727343437, -122.428840433603)",9001184115200
70055552,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,01/13/2007,14:00:00,RICHMOND,NONE,4TH AV / CABRILLO ST,-122.46173261893,37.7754662349337,"(37.7754662349337, -122.46173261893)",7005555228160
170553517,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,07/07/2017,23:00:00,NORTHERN,NONE,400 Block of GOUGH ST,-122.42309400128987,37.7771077210197,"(37.7771077210197, -122.42309400128987)",17055351706244
60426082,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,04/21/2006,16:04:00,NORTHERN,"ARREST, CITED",ELLIS ST / VANNESS AV,-122.421011927709,37.7838226942199,"(37.7838226942199, -122.421011927709)",6042608265016
140590652,TRESPASS,TRESPASSING,Wednesday,07/16/2014,12:43:00,CENTRAL,"ARREST, CITED",600 Block of GRANT AV,-122.406103945961,37.7929152772297,"(37.7929152772297, -122.406103945961)",14059065227195
60399194,DRUG/NARCOTIC,SALE OF COCAINE,Friday,04/14/2006,10:30:00,SOUTHERN,"ARREST, BOOKED",MARKET ST / MASON ST,-122.408953598279,37.783287873572,"(37.783287873572, -122.408953598279)",6039919416624
30568959,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,05/09/2003,09:20:00,MISSION,"ARREST, CITED",CESAR CHAVEZ ST / HAMPSHIRE ST,-122.406758995802,37.7487672272792,"(37.7487672272792, -122.406758995802)",3056895965016
170098535,BURGLARY,SAFE BURGLARY OF A WAREHOUSE,Friday,02/03/2017,23:30:00,BAYVIEW,"ARREST, BOOKED",1200 Block of 17TH ST,-122.39629407529881,37.76521433469513,"(37.76521433469513, -122.39629407529881)",17009853505261
80461557,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,05/02/2008,20:28:00,NORTHERN,"ARREST, BOOKED",CEDAR ST / POLK ST,-122.419834938618,37.7863580362743,"(37.7863580362743, -122.419834938618)",8046155762050
30520733,SUSPICIOUS OCC,SUSPICIOUS PERSON,Sunday,05/04/2003,08:58:00,MISSION,NONE,25TH ST / CAPP ST,-122.417201182665,37.7507046984612,"(37.7507046984612, -122.417201182665)",3052073364080
170304439,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,04/13/2017,20:29:00,MISSION,NONE,2100 Block of MISSION ST,-122.41952899882592,37.7628776667056,"(37.7628776667056, -122.41952899882592)",17030443961030
30471437,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,04/21/2003,18:30:00,RICHMOND,NONE,600 Block of 40TH AV,-122.500517099035,37.776487679331,"(37.776487679331, -122.500517099035)",3047143705041
31366421,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,11/21/2003,12:00:00,TENDERLOIN,NONE,200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,"(37.780719182394, -122.415754575208)",3136642106303
120515658,NON-CRIMINAL,FOUND PROPERTY,Thursday,06/28/2012,12:00:00,RICHMOND,NONE,700 Block of 46TH AV,-122.506818952139,37.7743260170751,"(37.7743260170751, -122.506818952139)",12051565872e3
51435636,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,12/22/2005,20:00:00,NORTHERN,NONE,FRANKLIN ST / GEARY BL,-122.423031175095,37.785481874719,"(37.785481874719, -122.423031175095)",5143563606244
170361956,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,05/03/2017,06:30:00,MISSION,"ARREST, BOOKED",26TH ST / MISSION ST,-122.41813729050082,37.74904130936335,"(37.74904130936335, -122.41813729050082)",17036195615040
60071518,DRUG/NARCOTIC,SALE OF MARIJUANA,Thursday,01/19/2006,13:34:00,SOUTHERN,"ARREST, BOOKED",0 Block of 5TH ST,-122.407137776213,37.783177039764,"(37.783177039764, -122.407137776213)",6007151816040
110428469,NON-CRIMINAL,AIDED CASE,Thursday,05/26/2011,00:01:00,INGLESIDE,UNFOUNDED,100 Block of VALDEZ AV,-122.455239063343,37.7307917687636,"(37.7307917687636, -122.455239063343)",11042846951040
41061906,ASSAULT,THREATS AGAINST LIFE,Wednesday,09/15/2004,09:00:00,CENTRAL,DISTRICT ATTORNEY REFUSES TO PROSECUTE,500 Block of TAYLOR ST,-122.411739176112,37.7877114608826,"(37.7877114608826, -122.411739176112)",4106190619057
80560444,NON-CRIMINAL,LOST PROPERTY,Wednesday,05/28/2008,17:00:00,CENTRAL,NONE,200 Block of GEARY ST,-122.407434989523,37.7875158741623,"(37.7875158741623, -122.407434989523)",8056044471e3
40055300,WARRANTS,WARRANT ARREST,Thursday,01/15/2004,23:42:00,NORTHERN,"ARREST, BOOKED",100 Block of OAK ST,-122.421783738657,37.775072361347,"(37.775072361347, -122.421783738657)",4005530063010
60849440,RUNAWAY,RUNAWAY,Thursday,08/10/2006,12:00:00,TARAVAL,NONE,0 Block of HAROLD AV,-122.45315825844,37.7194976005023,"(37.7194976005023, -122.45315825844)",6084944029100
31026681,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,08/30/2003,14:50:00,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / SHANNON ST,-122.412149454608,37.7858923437049,"(37.7858923437049, -122.412149454608)",3102668116621
31510935,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Tuesday,12/30/2003,22:51:00,SOUTHERN,"ARREST, CITED",10TH ST / STEVENSON ST,-122.416918270667,37.7760771059734,"(37.7760771059734, -122.416918270667)",3151093507200
100566900,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,06/18/2010,23:15:00,MISSION,NONE,800 Block of SOUTH VAN NESS AV,-122.417016663517,37.7595460924587,"(37.7595460924587, -122.417016663517)",10056690007021
90568911,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Tuesday,06/02/2009,18:00:00,BAYVIEW,"ARREST, BOOKED",NEWHALL ST / OAKDALE AV,-122.39221732553101,37.7356625997558,"(37.7356625997558, -122.392217325531)",9056891116625
156039341,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,02/16/2015,19:35:00,SOUTHERN,NONE,0 Block of HARRISON ST,-122.389008295709,37.7892474519723,"(37.7892474519723, -122.389008295709)",15603934128150
160321415,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Tuesday,04/19/2016,15:58:00,CENTRAL,NONE,200 Block of BUSH ST,-122.4009680915335,37.79120424541248,"(37.79120424541248, -122.4009680915335)",16032141503014
140033884,WEAPON LAWS,POSS OF LOADED FIREARM,Sunday,01/12/2014,20:28:00,MISSION,"ARREST, BOOKED",1400 Block of VALENCIA ST,-122.420497863936,37.749686670992,"(37.749686670992, -122.420497863936)",14003388412100
120878280,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,10/31/2012,00:40:00,BAYVIEW,NONE,KISKA RD / REARDON RD,-122.377205217856,37.7300161053319,"(37.7300161053319, -122.377205217856)",12087828064085
31356052,DRUG/NARCOTIC,POSSESSION OF AMPHETAMINE,Wednesday,11/19/2003,00:21:00,NORTHERN,"ARREST, BOOKED",1900 Block of CLAY ST,-122.42516511909,37.7918049124048,"(37.7918049124048, -122.42516511909)",3135605216640
110272880,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Monday,04/04/2011,04:30:00,TENDERLOIN,"ARREST, BOOKED",ELLIS ST / JONES ST,-122.412784096502,37.7848656939526,"(37.7848656939526, -122.412784096502)",11027288016662
150864340,DRUG/NARCOTIC,SALE OF MARIJUANA,Friday,10/02/2015,18:20:00,PARK,"ARREST, BOOKED",HAIGHT ST / COLE ST,-122.450709919144,37.7695262270693,"(37.7695262270693, -122.450709919144)",15086434016040
80773960,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,07/23/2008,13:10:00,NORTHERN,NONE,1400 Block of TURK ST,-122.43298921345,37.7804437011568,"(37.7804437011568, -122.43298921345)",8077396028100
120768211,ASSAULT,INFLICT INJURY ON COHABITEE,Tuesday,09/25/2012,01:50:00,TARAVAL,"ARREST, BOOKED",1500 Block of 38TH AV,-122.497086062393,37.757987249889,"(37.757987249889, -122.497086062393)",12076821115040
140735723,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Monday,09/01/2014,15:08:00,MISSION,NONE,400 Block of CASTRO ST,-122.435012093789,37.7617677182954,"(37.7617677182954, -122.435012093789)",14073572364001
81301784,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,12/06/2008,03:30:00,BAYVIEW,"ARREST, CITED",NEWHALL ST / KIRKWOOD AV,-122.389960179517,37.7381683051019,"(37.7381683051019, -122.389960179517)",8130178465016
140242449,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,03/22/2014,14:45:00,CENTRAL,"ARREST, BOOKED",100 Block of WETMORE ST,-122.410515957348,37.794189037454,"(37.794189037454, -122.410515957348)",14024244916650
40516192,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,05/02/2004,02:20:00,SOUTHERN,NONE,300 Block of RITCH ST,-122.394097734639,37.7789944686376,"(37.7789944686376, -122.394097734639)",4051619206154
70932938,MISSING PERSON,MISSING ADULT,Tuesday,09/11/2007,16:15:00,SOUTHERN,LOCATED,11TH ST / HOWARD ST,-122.415564465695,37.773099482048,"(37.773099482048, -122.415564465695)",7093293874e3
120629798,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,08/02/2012,08:00:00,SOUTHERN,NONE,0 Block of STEVENSON ST,-122.400032359721,37.7893540721016,"(37.7893540721016, -122.400032359721)",12062979809029
81162423,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,10/30/2008,12:00:00,TARAVAL,NONE,1700 Block of WAWONA ST,-122.486177330467,37.7368129188976,"(37.7368129188976, -122.486177330467)",8116242306243
100293608,PROSTITUTION,SOLICITS FOR ACT OF PROSTITUTION,Monday,03/29/2010,13:37:00,MISSION,"ARREST, CITED",17TH ST / TREAT AV,-122.413591695561,37.7638222259421,"(37.7638222259421, -122.413591695561)",10029360813060
110687182,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,08/27/2011,05:15:00,RICHMOND,"ARREST, BOOKED",3400 Block of PACIFIC AV,-122.451806161868,37.790988762063,"(37.790988762063, -122.451806161868)",11068718211012
130477678,ASSAULT,THREATS AGAINST LIFE,Monday,06/10/2013,15:00:00,TARAVAL,NONE,1500 Block of SLOAT BL,-122.489713969124,37.7339497680852,"(37.7339497680852, -122.489713969124)",13047767819057
170156666,ASSAULT,BATTERY,Friday,02/24/2017,05:10:00,CENTRAL,"ARREST, BOOKED",500 Block of BUSH ST,-122.40674221199419,37.79047328306053,"(37.79047328306053, -122.40674221199419)",17015666604134
40079275,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,01/21/2004,07:00:00,NORTHERN,"ARREST, CITED",VAN NESS AV / MCALLISTER ST,-122.42025048261,37.7800745746105,"(37.7800745746105, -122.42025048261)",4007927565016
31122712,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,09/23/2003,11:29:00,CENTRAL,"ARREST, BOOKED",0 Block of KEARNY ST,-122.403467388918,37.7882033573705,"(37.7882033573705, -122.403467388918)",3112271216650
160655098,ASSAULT,AGGRAVATED ASSAULT WITH A GUN,Sunday,08/14/2016,01:15:00,BAYVIEW,NONE,700 Block of KIRKWOOD AV,-122.37401933183267,37.72920335653903,"(37.72920335653903, -122.37401933183267)",16065509804011
90336514,EXTORTION,ATTEMPTED EXTORTION,Tuesday,03/31/2009,11:06:00,RICHMOND,NONE,3300 Block of BALBOA ST,-122.494653659461,37.775892081166,"(37.775892081166, -122.494653659461)",9033651426040
50155809,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,02/09/2005,07:00:00,BAYVIEW,NONE,700 Block of BRUSSELS ST,-122.403881908842,37.7228936730541,"(37.7228936730541, -122.403881908842)",5015580919050
30225416,NON-CRIMINAL,"DEATH REPORT, NATURAL CAUSES",Sunday,02/23/2003,18:15:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403793259489,37.7823235897616,"(37.7823235897616, -122.403793259489)",3022541661040
50241555,VEHICLE THEFT,"VEHICLE, RECOVERED, OTHER VEHICLE",Wednesday,03/02/2005,19:00:00,MISSION,"ARREST, CITED",2400 Block of MARIPOSA ST,-122.407807660132,37.7630994299538,"(37.7630994299538, -122.407807660132)",5024155507046
130962431,ASSAULT,STALKING,Friday,03/01/2013,09:00:00,BAYVIEW,COMPLAINANT REFUSES TO PROSECUTE,0 Block of CASHMERE ST,-122.382705072801,37.7358858148594,"(37.7358858148594, -122.382705072801)",13096243115201
160561649,WEAPON LAWS,POSS OF LOADED FIREARM,Tuesday,07/12/2016,00:40:00,MISSION,"ARREST, BOOKED",17TH ST / CAPP ST,-122.4184862965745,37.763495437314376,"(37.763495437314376, -122.4184862965745)",16056164912100
31100150,ASSAULT,BATTERY,Wednesday,09/17/2003,19:51:00,MISSION,NONE,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,"(37.7564864109309, -122.406539115148)",3110015004134
160332848,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,04/23/2016,06:50:00,MISSION,NONE,3000 Block of CESAR CHAVEZ ST,-122.41009247631582,37.74822111140032,"(37.74822111140032, -122.41009247631582)",16033284864020
60887575,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,08/21/2006,09:39:00,NORTHERN,"ARREST, BOOKED",IVY ST / VANNESS AV,-122.419789209939,37.777760944471,"(37.777760944471, -122.419789209939)",6088757516710
51070680,ASSAULT,THREATS AGAINST LIFE,Thursday,09/22/2005,13:00:00,BAYVIEW,NONE,100 Block of BERTHA LN,-122.380898507162,37.7332256396347,"(37.7332256396347, -122.380898507162)",5107068019057
170001340,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,10/14/2016,08:00:00,MISSION,NONE,3900 Block of 18TH ST,-122.43171008258426,37.7611418813327,"(37.7611418813327, -122.43171008258426)",17000134006304
41354115,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/27/2004,17:00:00,PARK,NONE,100 Block of WARREN DR,-122.458971422078,37.7534848376407,"(37.7534848376407, -122.458971422078)",4135411507021
160484687,ASSAULT,BATTERY,Tuesday,06/14/2016,17:30:00,MISSION,NONE,3200 Block of 16TH ST,-122.42550507800395,37.764753771321,"(37.764753771321, -122.42550507800395)",16048468704134
120071428,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Thursday,01/26/2012,11:03:00,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,"(37.782346520673, -122.413893155951)",12007142871024
110357658,ASSAULT,THREATS AGAINST LIFE,Sunday,05/01/2011,21:00:00,TENDERLOIN,"ARREST, BOOKED",200 Block of EDDY ST,-122.411800134753,37.7840890366868,"(37.7840890366868, -122.411800134753)",11035765819057
90206832,VEHICLE THEFT,STOLEN TRUCK,Wednesday,02/25/2009,06:00:00,RICHMOND,NONE,2000 Block of PIERCE ST,-122.43711245717,37.788750995727,"(37.788750995727, -122.43711245717)",9020683207025
120569768,OTHER OFFENSES,RESISTING ARREST,Thursday,07/19/2012,12:59:00,MISSION,"ARREST, CITED",400 Block of CASTRO ST,-122.435150099812,37.7617597243598,"(37.7617597243598, -122.435150099812)",12056976827170
30301793,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,03/13/2003,10:30:00,INGLESIDE,NONE,3100 Block of MISSION ST,-122.418732763058,37.7474955268543,"(37.7474955268543, -122.418732763058)",3030179306362
170440823,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,05/29/2017,16:30:00,CENTRAL,"ARREST, BOOKED",100 Block of JACKSON ST,-122.39891947759557,37.79695357446702,"(37.79695357446702, -122.39891947759557)",17044082306363
170195307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/09/2017,11:30:00,SOUTHERN,NONE,600 Block of STEVENSON ST,-122.41265189435406,37.77951316688882,"(37.77951316688882, -122.41265189435406)",17019530706244
91100297,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Sunday,10/25/2009,16:06:00,MISSION,NONE,700 Block of GRANDVIEW AV,-122.442628143742,37.7486681574104,"(37.7486681574104, -122.442628143742)",9110029768020
130796070,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,09/21/2013,01:27:00,SOUTHERN,NONE,800 Block of HOWARD ST,-122.403890955445,37.7824014072132,"(37.7824014072132, -122.403890955445)",13079607005073
120253610,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,03/29/2012,21:15:00,PARK,NONE,1300 Block of 7TH AV,-122.464036682659,37.7631850405353,"(37.7631850405353, -122.464036682659)",12025361006244
50909305,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/06/2005,06:00:00,TARAVAL,NONE,500 Block of GONZALEZ DR,-122.47885823603,37.7161037265419,"(37.7161037265419, -122.47885823603)",5090930507021
130135092,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,02/14/2013,21:00:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",13013509204138
140986192,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Friday,11/14/2014,18:00:00,MISSION,NONE,2600 Block of MISSION ST,-122.41860030589,37.7546255872838,"(37.7546255872838, -122.41860030589)",14098619205073
40497031,ROBBERY,"ROBBERY, BODILY FORCE",Friday,04/30/2004,17:00:00,RICHMOND,COMPLAINANT REFUSES TO PROSECUTE,0 Block of LOYOLA TR,-122.448858643661,37.7758865411674,"(37.7758865411674, -122.448858643661)",4049703103074
60438510,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,04/25/2006,04:45:00,MISSION,NONE,23RD ST / VERMONT ST,-122.403524795218,37.7544534411473,"(37.7544534411473, -122.403524795218)",6043851028150
140642924,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,08/02/2014,19:44:00,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.412569415086,37.7858955061569,"(37.7858955061569, -122.412569415086)",14064292406303
61210365,OTHER OFFENSES,PROBATION VIOLATION,Monday,11/13/2006,10:37:00,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",6121036526170
140063671,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,01/22/2014,12:58:00,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.411742515582,37.7858882195106,"(37.7858882195106, -122.411742515582)",14006367161030
116055644,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,05/01/2011,12:30:00,TARAVAL,NONE,17TH AV / TARAVAL ST,-122.473553877396,37.7431432692275,"(37.7431432692275, -122.473553877396)",11605564406244
130457460,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Monday,06/03/2013,14:55:00,PARK,"ARREST, BOOKED",0 Block of GLADEVIEW WY,-122.450619393416,37.7505062502145,"(37.7505062502145, -122.450619393416)",13045746016660
140837620,NON-CRIMINAL,LOST PROPERTY,Tuesday,09/30/2014,06:45:00,INGLESIDE,NONE,MISSION ST / ONONDAGA AV,-122.437461502349,37.7211650807414,"(37.7211650807414, -122.437461502349)",14083762071e3
90112756,WARRANTS,WARRANT ARREST,Saturday,01/31/2009,12:40:00,INGLESIDE,"ARREST, BOOKED",3300 Block of MISSION ST,-122.421644478447,37.7429970144076,"(37.7429970144076, -122.421644478447)",9011275663010
51163871,NON-CRIMINAL,FOUND PROPERTY,Saturday,10/15/2005,13:58:00,NORTHERN,UNFOUNDED,SACRAMENTO ST / POLK ST,-122.420874632422,37.7914943051677,"(37.7914943051677, -122.420874632422)",5116387172e3
150487237,VEHICLE THEFT,STOLEN TRUCK,Wednesday,06/03/2015,20:00:00,MISSION,NONE,20TH ST / YORK ST,-122.408906740626,37.7592476644594,"(37.7592476644594, -122.408906740626)",15048723707025
50033885,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,01/09/2005,23:00:00,CENTRAL,NONE,900 Block of GRANT AV,-122.4066340037,37.7955844057067,"(37.7955844057067, -122.4066340037)",5003388564070
31110789,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,09/20/2003,09:33:00,TENDERLOIN,NONE,0 Block of POWELL ST,-122.407845374111,37.7850943210103,"(37.7850943210103, -122.407845374111)",3111078968020
90995336,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,09/26/2009,13:25:00,INGLESIDE,NONE,4100 Block of FOLSOM ST,-122.413568530738,37.7352973309937,"(37.7352973309937, -122.413568530738)",9099533606244
